2012-08-10,78.240
2012-08-13,78.340
2012-08-14,78.820
2012-08-15,78.890
2012-08-16,79.250
2012-08-17,79.500
2012-08-20,79.410
2012-08-21,79.430
2012-08-22,79.190
2012-08-23,78.460
2012-08-24,78.650
2012-08-27,78.670
2012-08-28,78.500
2012-08-29,78.720
2012-08-30,78.550
2012-08-31,78.300
2012-09-04,78.350
2012-09-05,78.340
2012-09-06,78.960
2012-09-07,78.140
2012-09-10,78.240
2012-09-11,77.780
2012-09-12,77.860
2012-09-13,77.410
2012-09-14,78.220
2012-09-17,78.680
2012-09-18,78.590
2012-09-19,78.400
2012-09-20,78.300
2012-09-21,78.170
2012-09-24,77.900
2012-09-25,77.910
2012-09-26,77.780
2012-09-27,77.620
2012-09-28,77.920
2012-10-01,78.000
2012-10-02,78.010
2012-10-03,78.570
2012-10-04,78.440
2012-10-05,78.660
2012-10-09,78.230
2012-10-10,78.260
2012-10-11,78.440
2012-10-12,78.310
2012-10-15,78.760
2012-10-16,78.920
2012-10-17,78.740
2012-10-18,79.240
2012-10-19,79.260
2012-10-22,79.840
2012-10-23,79.790
2012-10-24,79.820
2012-10-25,80.040
2012-10-26,79.630
2012-10-29,79.810
2012-10-30,79.580
2012-10-31,79.940
2012-11-01,80.140
2012-11-02,80.530
2012-11-05,80.170
2012-11-06,80.280
2012-11-07,79.850
2012-11-08,79.740
2012-11-09,79.460
2012-11-13,79.420
2012-11-14,80.200
2012-11-15,81.160
2012-11-16,81.280
2012-11-19,81.180
2012-11-20,81.720
2012-11-21,82.360
2012-11-23,82.340
2012-11-26,82.110
2012-11-27,82.230
2012-11-28,81.840
2012-11-29,82.060
2012-11-30,82.540
2012-12-03,82.240
2012-12-04,81.860
2012-12-05,82.400
2012-12-06,82.290
2012-12-07,82.370
2012-12-10,82.370
2012-12-11,82.420
2012-12-12,83.100
2012-12-13,83.540
2012-12-14,83.520
2012-12-17,83.700
2012-12-18,84.000
2012-12-19,84.320
2012-12-20,84.330
2012-12-21,84.100
2012-12-24,84.810
2012-12-26,85.620
2012-12-27,86.060
2012-12-28,86.120
2012-12-31,86.640
2013-01-02,87.100
2013-01-03,86.920
2013-01-04,88.140
